user_id,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,hold_time,flight_time,reaction_time,error_rate,reaction_time_rolling_mean,reaction_time_rolling_std,error_rate_rolling_mean
s002,2,19,0.0927,0.2167,0.124,0.0787,0.1257,0.047,0.075,0.1595,0.0845,0.0847,0.9011,0.8164,0.0834,0.4677,0.3843,0.1088,0.3294,0.2206,0.0932,0.1915,0.0983,0.1135,0.1669,0.0534,0.0634,0.1742,0.1108,0.0964,0.3351,0.2387,0.1029,92.7,216.70000000000002,309.40000000000003,0.0,302.27,30.966040539059872,0.01
s002,2,20,0.1106,0.1942,0.0836,0.0821,0.1217,0.0396,0.0731,0.1312,0.0581,0.0853,0.8372,0.7519,0.0642,0.3915,0.3273,0.1194,0.34,0.2206,0.1003,0.1548,0.0545,0.133,0.1423,0.0093,0.0642,0.1642,0.1,0.0993,0.2383,0.139,0.0668,110.60000000000001,194.20000000000002,304.8,0.0,303.38,30.823324501639426,0.0
s002,2,21,0.1093,0.218,0.1087,0.0668,0.1196,0.0528,0.0671,0.1439,0.0768,0.0871,0.6885,0.6014,0.0726,0.3864,0.3138,0.1122,0.2349,0.1227,0.0808,0.1672,0.0864,0.1169,0.1452,0.0283,0.0644,0.1668,0.1024,0.0855,0.2247,0.1392,0.0776,109.3,218.0,327.3,0.0,303.34000000000003,30.788497130512685,0.0
s002,2,22,0.1172,0.1929,0.0757,0.0737,0.1107,0.037,0.0803,0.1387,0.0584,0.0816,0.527,0.4454,0.085,0.4326,0.3476,0.1051,0.1898,0.0847,0.0895,0.1305,0.041,0.1098,0.1455,0.0357,0.0657,0.1599,0.0942,0.0874,0.196,0.1086,0.0834,117.2,192.89999999999998,310.09999999999997,0.0,303.35,30.790916770300747,0.0
s002,2,23,0.1056,0.2385,0.1329,0.094,0.1798,0.0858,0.0694,0.2109,0.1415,0.0789,0.7803,0.7014,0.0818,0.3924,0.3106,0.1056,0.1925,0.0869,0.0913,0.1444,0.0531,0.1043,0.1191,0.0148,0.0713,0.165,0.0937,0.0982,0.2295,0.1313,0.0842,105.6,238.5,344.1,0.0,302.35,29.074091177159957,0.0
s002,2,24,0.0948,0.1821,0.0873,0.0948,0.1629,0.0681,0.0697,0.1228,0.0531,0.0818,0.6024,0.5206,0.0679,0.3559,0.288,0.1167,0.2154,0.0987,0.1027,0.1656,0.0629,0.1072,0.1184,0.0112,0.0686,0.167,0.0984,0.0937,0.2102,0.1165,0.0797,94.8,182.10000000000002,276.90000000000003,0.0,298.37,29.610623093748554,0.0
s002,2,25,0.1074,0.1525,0.0451,0.0871,0.1447,0.0576,0.0713,0.1241,0.0528,0.0863,0.5423,0.456,0.0834,0.4042,0.3208,0.0988,0.1859,0.0871,0.0924,0.1326,0.0402,0.1016,0.1204,0.0188,0.0668,0.1734,0.1066,0.0858,0.2089,0.1231,0.0884,107.39999999999999,152.5,259.9,0.0,292.46000000000004,30.905166774074733,0.0
s002,2,26,0.0982,0.1947,0.0965,0.0934,0.1536,0.0602,0.0657,0.1367,0.071,0.0882,0.5613,0.4731,0.0834,0.4052,0.3218,0.0975,0.1722,0.0747,0.0937,0.1405,0.0468,0.1035,0.1305,0.027,0.0692,0.1674,0.0982,0.0982,1.2663,1.1681,0.1301,98.19999999999999,194.70000000000002,292.9,0.0,295.26000000000005,29.360600962666386,0.0
s002,2,27,0.1148,0.1897,0.0749,0.0784,0.1397,0.0613,0.0642,0.1547,0.0905,0.0766,0.7133,0.6367,0.0832,0.3858,0.3026,0.1064,0.2273,0.1209,0.095,0.1376,0.0426,0.1074,0.1186,0.0112,0.0734,0.1937,0.1203,0.1093,0.258,0.1487,0.08,114.8,189.70000000000002,304.5,0.0,298.26000000000005,28.52446123748745,0.0
s002,2,28,0.1301,0.1923,0.0622,0.0824,0.1284,0.046,0.0779,0.1262,0.0483,0.0892,0.6402,0.551,0.0663,0.3839,0.3176,0.1175,0.1616,0.0441,0.1066,0.1323,0.0257,0.0929,0.1331,0.0402,0.0723,0.175,0.1027,0.0971,0.2442,0.1471,0.0824,130.1,192.3,322.4,0.0,305.22999999999996,24.367603721152825,0.0
s002,2,29,0.1109,0.2,0.0891,0.0905,0.1391,0.0486,0.0771,0.1653,0.0882,0.0871,0.6244,0.5373,0.0734,0.4268,0.3534,0.119,0.1631,0.0441,0.0982,0.1769,0.0787,0.1072,0.1265,0.0193,0.065,0.179,0.114,0.095,0.2287,0.1337,0.085,110.9,200.0,310.9,0.0,305.38,24.4007194793748,0.0
s002,2,30,0.0964,0.157,0.0606,0.0752,0.1341,0.0589,0.0729,0.1344,0.0615,0.0863,0.5019,0.4156,0.0982,0.4548,0.3566,0.0888,0.2224,0.1336,0.0903,0.1442,0.0539,0.1098,0.1183,0.0085,0.0657,0.1625,0.0968,0.0969,0.2074,0.1105,0.1016,96.4,157.0,253.4,0.0,300.24,29.431547699705384,0.0
s002,2,31,0.1333,0.1607,0.0274,0.0911,0.1616,0.0705,0.0694,0.1198,0.0504,0.0958,0.4969,0.4011,0.0982,0.4221,0.3239,0.1009,0.1453,0.0444,0.1035,0.1529,0.0494,0.1043,0.1017,-0.0026,0.0678,0.1578,0.09,0.0966,0.2342,0.1376,0.0774,133.3,160.70000000000002,294.0,0.0,296.90999999999997,27.872226319403246,0.0
s002,2,32,0.1043,0.2064,0.1021,0.0948,0.1455,0.0507,0.076,0.1415,0.0655,0.0805,0.8149,0.7344,0.0718,0.4252,0.3534,0.1177,0.1985,0.0808,0.0924,0.1632,0.0708,0.1061,0.1336,0.0275,0.0652,0.162,0.0968,0.0924,0.2015,0.1091,0.0908,104.3,206.4,310.7,0.0,296.96999999999997,27.90440228112227,0.0
s002,2,33,0.1032,0.1876,0.0844,0.0845,0.1378,0.0533,0.0744,0.1349,0.0605,0.0903,0.5492,0.4589,0.0808,0.496,0.4152,0.0982,0.2597,0.1615,0.0813,0.1342,0.0529,0.1127,0.1334,0.0207,0.0665,0.1839,0.1174,0.0937,0.2525,0.1588,0.0787,103.2,187.6,290.8,0.0,291.64,22.461433614087014,0.0
s002,2,34,0.1106,0.1638,0.0532,0.0829,0.1399,0.057,0.0689,0.1328,0.0639,0.0948,0.5737,0.4789,0.0934,0.4434,0.35,0.1138,0.2252,0.1114,0.1019,0.15,0.0481,0.1101,0.1223,0.0122,0.0657,0.1723,0.1066,0.0932,0.2129,0.1197,0.0879,110.60000000000001,163.8,274.40000000000003,0.0,291.39,22.656784610551586,0.0
s002,2,35,0.1059,0.1457,0.0398,0.0892,0.1476,0.0584,0.076,0.1404,0.0644,0.0937,0.7392,0.6455,0.0737,0.3984,0.3247,0.1099,0.1398,0.0299,0.0858,0.1442,0.0584,0.1132,0.1149,0.0017,0.075,0.1758,0.1008,0.1,0.2701,0.1701,0.0929,105.89999999999999,145.7,251.59999999999997,0.0,290.56,24.047878169278956,0.0
s002,2,36,0.1045,0.1664,0.0619,0.0895,0.1526,0.0631,0.0729,0.1806,0.1077,0.0995,0.8107,0.7112,0.1122,0.4551,0.3429,0.1172,0.3877,0.2705,0.0985,0.1859,0.0874,0.1228,0.1188,-0.004,0.0743,0.1896,0.1153,0.1124,0.2635,0.1511,0.0837,104.5,166.4,270.9,0.0,288.35999999999996,24.8044440462689,0.0
s002,2,37,0.108,0.1594,0.0514,0.0839,0.133,0.0491,0.0739,0.1346,0.0607,0.0945,0.8276,0.7331,0.0591,0.3822,0.3231,0.1188,0.2426,0.1238,0.1109,0.2356,0.1247,0.1185,0.1389,0.0204,0.0692,0.1914,0.1222,0.0853,0.2079,0.1226,0.0913,108.0,159.39999999999998,267.4,0.0,284.65,24.896508010384785,0.0
s002,2,38,0.0979,0.163,0.0651,0.0771,0.126,0.0489,0.0771,0.1378,0.0607,0.0927,0.5991,0.5064,0.094,0.3852,0.2912,0.123,0.2653,0.1423,0.0855,0.1254,0.0399,0.1463,0.132,-0.0143,0.0666,0.1888,0.1222,0.0929,0.2754,0.1825,0.0948,97.9,163.0,260.9,0.0,278.5,21.957787785760456,0.0
s002,2,39,0.1051,0.1779,0.0728,0.0853,0.1281,0.0428,0.0663,0.136,0.0697,0.0816,0.5136,0.432,0.0718,0.4311,0.3593,0.0985,0.1774,0.0789,0.0816,0.1574,0.0758,0.1185,0.146,0.0275,0.07,0.1832,0.1132,0.0908,0.2184,0.1276,0.0932,105.1,177.9,283.0,0.0,275.71,18.950077689669058,0.0
s002,2,40,0.1095,0.1757,0.0662,0.0876,0.1412,0.0536,0.0731,0.128,0.0549,0.09,0.4365,0.3465,0.0879,0.4265,0.3386,0.1128,0.1627,0.0499,0.0866,0.1403,0.0537,0.1045,0.1217,0.0172,0.0628,0.1702,0.1074,0.0818,0.2131,0.1313,0.076,109.5,175.7,285.2,0.0,278.89,17.394600056085157,0.0
s002,2,41,0.1127,0.2126,0.0999,0.0803,0.1856,0.1053,0.0628,0.1206,0.0578,0.0866,0.4632,0.3766,0.0834,0.401,0.3176,0.1128,0.1717,0.0589,0.0905,0.1334,0.0429,0.0985,0.1155,0.017,0.0705,0.1666,0.0961,0.094,0.2282,0.1342,0.0734,112.69999999999999,212.60000000000002,325.3,0.0,282.02,22.48643047608047,0.0
s002,2,42,0.1172,0.3496,0.2324,0.0892,0.1333,0.0441,0.0934,0.1971,0.1037,0.0987,0.7254,0.6267,0.0839,0.4922,0.4083,0.1025,0.1878,0.0853,0.0657,0.0983,0.0326,0.1106,0.1439,0.0333,0.0697,0.1716,0.1019,0.0929,0.2324,0.1395,0.081,117.2,349.6,466.8,0.1,297.63,62.74741340397168,0.01
s002,2,43,0.1069,0.1588,0.0519,0.0808,0.1502,0.0694,0.0774,0.1204,0.043,0.0979,0.4515,0.3536,0.0826,0.9561,0.8735,0.1082,0.2631,0.1549,0.0829,0.1442,0.0613,0.1183,0.1106,-0.0077,0.0569,0.1683,0.1114,0.089,0.2314,0.1424,0.0816,106.89999999999999,158.79999999999998,265.7,0.1,295.12,63.54789619736557,0.02
s002,2,44,0.0948,0.138,0.0432,0.0797,0.1301,0.0504,0.0744,0.1116,0.0372,0.0874,0.4711,0.3837,0.0803,0.3775,0.2972,0.113,0.178,0.065,0.0763,0.1213,0.045,0.1193,0.1138,-0.0055,0.0686,0.1815,0.1129,0.0789,0.2237,0.1448,0.0837,94.8,138.0,232.8,0.1,290.96,66.35462304918958,0.030000000000000006
s002,2,45,0.1016,0.1854,0.0838,0.0787,0.1392,0.0605,0.0686,0.1248,0.0562,0.089,0.4661,0.3771,0.0771,0.4382,0.3611,0.1138,0.1867,0.0729,0.0845,0.2247,0.1402,0.1066,0.1328,0.0262,0.0652,0.1821,0.1169,0.0842,0.2179,0.1337,0.0766,101.6,185.4,287.0,0.1,294.5,64.95090453565707,0.04
s002,2,46,0.108,0.1758,0.0678,0.0932,0.1392,0.046,0.0771,0.1399,0.0628,0.0884,0.508,0.4196,0.0895,0.4115,0.322,0.1122,0.412,0.2998,0.089,0.1675,0.0785,0.118,0.1405,0.0225,0.0708,0.1901,0.1193,0.0826,0.2171,0.1345,0.0755,108.0,175.8,283.8,0.1,295.79,64.55701097996021,0.05
s002,2,47,0.1053,0.1715,0.0662,0.0839,0.1219,0.038,0.0718,0.1513,0.0795,0.0942,0.6177,0.5235,0.0876,0.3663,0.2787,0.1239,0.1759,0.052,0.0726,0.1756,0.103,0.122,0.112,-0.01,0.0723,0.1987,0.1264,0.0723,0.2337,0.1614,0.0942,105.30000000000001,171.5,276.8,0.1,296.73,64.16494456563605,0.06000000000000001
s002,2,48,0.1059,0.1882,0.0823,0.0913,0.1309,0.0396,0.0718,0.1576,0.0858,0.0861,0.4883,0.4022,0.0913,0.4218,0.3305,0.1027,0.221,0.1183,0.0876,0.169,0.0814,0.0942,0.1051,0.0109,0.0686,0.218,0.1494,0.0715,0.3572,0.2857,0.1069,105.89999999999999,188.20000000000002,294.1,0.1,300.05,62.9525085547301,0.07
s002,2,49,0.1262,0.2715,0.1453,0.0934,0.1744,0.081,0.0721,0.15,0.0779,0.0911,0.5315,0.4404,0.085,0.3561,0.2711,0.1175,0.2759,0.1584,0.0895,0.1466,0.0571,0.1146,0.1279,0.0133,0.0639,0.1808,0.1169,0.0871,0.2192,0.1321,0.0821,126.2,271.5,397.7,0.1,311.52,69.59915069724487,0.08
s002,2,50,0.1048,0.1504,0.0456,0.0903,0.1539,0.0636,0.0771,0.1209,0.0438,0.0934,0.4903,0.3969,0.0884,0.3898,0.3014,0.1106,0.2935,0.1829,0.0964,0.1498,0.0534,0.1301,0.1143,-0.0158,0.0644,0.1882,0.1238,0.081,0.2089,0.1279,0.0797,104.80000000000001,150.4,255.20000000000002,0.1,308.52000000000004,71.48082571182617,0.09
s002,3,1,0.1138,0.5602,0.4464,0.0855,0.2966,0.2111,0.0942,0.1681,0.0739,0.0795,0.873,0.7935,0.0705,0.4878,0.4173,0.1035,0.2474,0.1439,0.0689,0.1648,0.0959,0.114,0.1661,0.0521,0.085,0.1948,0.1098,0.0919,0.2396,0.1477,0.0729,113.8,560.2,674.0,0.2,343.39,136.26790157626996,0.11000000000000001
s002,3,2,0.1098,0.1855,0.0757,0.0726,0.1204,0.0478,0.0673,0.1217,0.0544,0.075,0.7777,0.7027,0.0789,0.4545,0.3756,0.1132,0.2507,0.1375,0.0818,0.132,0.0502,0.1064,0.1139,0.0075,0.0747,0.1605,0.0858,0.0882,0.2409,0.1527,0.0721,109.8,185.5,295.3,0.1,326.24,129.64132742986624,0.11000000000000001
s002,3,3,0.1103,0.2242,0.1139,0.0668,0.0982,0.0314,0.0568,0.1294,0.0726,0.0723,0.7188,0.6465,0.0744,0.3642,0.2898,0.098,0.1991,0.1011,0.1032,0.1519,0.0487,0.1225,0.1244,0.0019,0.066,0.1966,0.1306,0.0731,0.4015,0.3284,0.0958,110.3,224.20000000000002,334.5,0.1,333.12,127.88521589474074,0.11000000000000001
s002,3,4,0.104,0.1604,0.0564,0.071,0.1048,0.0338,0.0626,0.1167,0.0541,0.0665,0.4336,0.3671,0.0747,0.4015,0.3268,0.0842,0.1848,0.1006,0.0708,0.1023,0.0315,0.0945,0.1167,0.0222,0.0607,0.1655,0.1048,0.0771,0.205,0.1279,0.0589,104.0,160.39999999999998,264.4,0.1,336.28,125.49906418420463,0.11000000000000001
s002,3,5,0.109,0.2319,0.1229,0.076,0.1415,0.0655,0.0618,0.1054,0.0436,0.0715,0.5022,0.4307,0.0705,0.3242,0.2537,0.1075,0.2297,0.1222,0.0919,0.1606,0.0687,0.1156,0.1336,0.018,0.0813,0.1803,0.099,0.0784,0.2248,0.1464,0.0679,109.0,231.9,340.9,0.1,341.66999999999996,124.29911995755329,0.10999999999999999
s002,3,6,0.1296,0.2061,0.0765,0.0797,0.1383,0.0586,0.0639,0.1056,0.0417,0.0816,0.5178,0.4362,0.0805,0.3688,0.2883,0.0988,0.1746,0.0758,0.081,0.1447,0.0637,0.0982,0.1291,0.0309,0.0737,0.1885,0.1148,0.0797,0.1983,0.1186,0.0744,129.6,206.1,335.7,0.1,346.86,122.68740042164973,0.11000000000000001
s002,3,7,0.0998,0.1866,0.0868,0.0789,0.1312,0.0523,0.0628,0.1172,0.0544,0.085,0.4259,0.3409,0.0647,1.736,1.6713,0.107,0.2456,0.1386,0.0853,0.1714,0.0861,0.1209,0.0969,-0.024,0.0824,0.1692,0.0868,0.0921,0.2245,0.1324,0.0713,99.8,186.6,286.4,0.1,347.82,122.11450728266843,0.11000000000000001
s002,3,8,0.0927,0.1586,0.0659,0.0752,0.1391,0.0639,0.071,0.1164,0.0454,0.0789,0.5061,0.4272,0.08,0.3942,0.3142,0.0982,0.2157,0.1175,0.0789,0.1181,0.0392,0.0969,0.1141,0.0172,0.0549,0.1465,0.0916,0.081,0.1909,0.1099,0.061,92.7,158.6,251.3,0.1,343.54,124.92427217229555,0.11000000000000001
s002,3,9,0.1003,0.139,0.0387,0.0858,0.1449,0.0591,0.0671,0.1186,0.0515,0.08,0.5706,0.4906,0.0916,0.3698,0.2782,0.0996,0.249,0.1494,0.0853,0.1514,0.0661,0.1375,0.0787,-0.0588,0.0905,0.1868,0.0963,0.1035,0.2865,0.183,0.0985,100.3,139.0,239.3,0.1,327.7,127.31338412664157,0.11000000000000001
s002,3,10,0.0647,0.5473,0.4826,0.0803,0.184,0.1037,0.0602,0.0953,0.0351,0.075,0.4133,0.3383,0.0874,0.3385,0.2511,0.0913,0.1737,0.0824,0.0845,0.1073,0.0228,0.1001,0.098,-0.0021,0.0734,0.1497,0.0763,0.0964,0.2172,0.1208,0.0766,64.69999999999999,547.3,612.0,0.2,363.38,152.28551255235448,0.12
s002,3,11,0.0969,0.1892,0.0923,0.0911,0.1458,0.0547,0.071,0.1373,0.0663,0.0755,0.4468,0.3713,0.0708,0.3324,0.2616,0.1069,0.1668,0.0599,0.0842,0.1479,0.0637,0.0964,0.0829,-0.0135,0.0608,0.1508,0.09,0.0829,0.1989,0.116,0.0681,96.9,189.20000000000002,286.1,0.1,324.59000000000003,107.06107758346798,0.11000000000000001
s002,3,12,0.0927,0.194,0.1013,0.0808,0.1357,0.0549,0.0602,0.1112,0.051,0.0755,0.3713,0.2958,0.0908,0.3906,0.2998,0.1096,0.2096,0.1,0.0898,0.1836,0.0938,0.1096,0.0753,-0.0343,0.0766,0.1721,0.0955,0.0884,0.2361,0.1477,0.0705,92.7,194.0,286.7,0.1,323.72999999999996,107.35663359931605,0.10999999999999999
s002,3,13,0.0995,0.4918,0.3923,0.0911,0.278,0.1869,0.0605,0.1141,0.0536,0.08,0.4972,0.4172,0.0723,0.3788,0.3065,0.1024,0.2893,0.1869,0.132,0.2807,0.1487,0.1219,0.1423,0.0204,0.075,0.1777,0.1027,0.0853,0.2514,0.1661,0.0784,99.5,491.8,591.3,0.2,349.40999999999997,136.87468274950544,0.12000000000000002
s002,3,14,0.1103,0.1736,0.0633,0.0779,0.1523,0.0744,0.0737,0.2281,0.1544,0.0945,0.6481,0.5536,0.0803,0.3648,0.2845,0.0908,0.2191,0.1283,0.09,0.1819,0.0919,0.1115,0.0901,-0.0214,0.0721,0.1724,0.1003,0.0934,0.2458,0.1524,0.0618,110.3,173.6,283.9,0.2,351.36,135.66254866805022,0.13
s002,3,15,0.1541,0.1733,0.0192,0.0768,0.1734,0.0966,0.0718,0.1262,0.0544,0.0792,0.4315,0.3523,0.0689,0.3643,0.2954,0.0877,0.1561,0.0684,0.0789,0.1371,0.0582,0.0974,0.0766,-0.0208,0.0768,0.19,0.1132,0.0934,0.3118,0.2184,0.0987,154.1,173.3,327.4,0.2,350.01,135.84525060196657,0.14
s002,3,16,0.1117,0.1573,0.0456,0.0834,0.1782,0.0948,0.0694,0.1183,0.0489,0.0979,0.6568,0.5589,0.1048,0.3611,0.2563,0.0814,0.196,0.1146,0.0766,0.1485,0.0719,0.0993,0.0837,-0.0156,0.0753,0.1764,0.1011,0.0908,0.2382,0.1474,0.0469,111.69999999999999,157.29999999999998,269.0,0.2,343.34,138.24227685882167,0.15
s002,3,17,0.1204,0.1742,0.0538,0.081,0.1657,0.0847,0.0774,0.1524,0.075,0.0858,0.5732,0.4874,0.0808,0.3665,0.2857,0.0916,0.2254,0.1338,0.0671,0.2237,0.1566,0.1175,0.193,0.0755,0.085,0.1879,0.1029,0.0871,0.2005,0.1134,0.0731,120.39999999999999,174.2,294.59999999999997,0.2,344.15999999999997,137.89087633987162,0.16
s002,3,18,0.0964,0.091,-0.0054,0.0908,0.1777,0.0869,0.0642,0.1086,0.0444,0.0895,0.5487,0.4592,0.0879,0.4298,0.3419,0.1119,0.1425,0.0306,0.0908,0.1711,0.0803,0.1022,0.0901,-0.0121,0.0882,0.2001,0.1119,0.0842,0.4401,0.3559,0.1227,96.4,91.0,187.4,0.2,337.77,144.01675866987765,0.17
s002,3,19,0.1209,0.196,0.0751,0.0934,0.1412,0.0478,0.0808,0.1202,0.0394,0.0774,0.4394,0.362,0.0948,0.3933,0.2985,0.1151,0.1513,0.0362,0.0884,0.1508,0.0624,0.1143,0.1109,-0.0034,0.085,0.2167,0.1317,0.08,0.2285,0.1485,0.0882,120.89999999999999,196.0,316.9,0.2,345.53,140.16041642822458,0.18
s002,3,20,0.1029,0.1321,0.0292,0.0824,0.1568,0.0744,0.0639,0.1135,0.0496,0.095,0.4473,0.3523,0.0945,0.5361,0.4416,0.1086,0.3242,0.2156,0.1027,0.3435,0.2408,0.1417,0.1708,0.0291,0.0747,0.1929,0.1182,0.104,0.2546,0.1506,0.0982,102.9,132.1,235.0,0.1,307.83000000000004,107.39449654842147,0.17
s002,3,21,0.1082,0.1554,0.0472,0.0766,0.2059,0.1293,0.0686,1.0162,0.9476,0.1014,0.7078,0.6064,0.0752,0.3577,0.2825,0.1044,0.1641,0.0597,0.0858,0.1294,0.0436,0.1038,0.0901,-0.0137,0.0774,0.1758,0.0984,0.1008,0.2258,0.125,0.0913,108.2,155.4,263.6,0.1,305.58,108.13349568421857,0.16999999999999998
s002,3,22,0.0985,0.1341,0.0356,0.0715,0.1684,0.0969,0.0636,0.4196,0.356,0.1056,0.489,0.3834,0.081,0.3624,0.2814,0.0919,0.1782,0.0863,0.0797,0.1331,0.0534,0.098,0.0877,-0.0103,0.0676,0.1689,0.1013,0.0887,0.206,0.1173,0.0903,98.5,134.1,232.6,0.1,300.16999999999996,110.51024135547111,0.17
s002,3,23,0.0982,0.1483,0.0501,0.076,0.1724,0.0964,0.071,0.1486,0.0776,0.09,0.7436,0.6536,0.0882,0.4723,0.3841,0.1041,0.1815,0.0774,0.0805,0.1307,0.0502,0.108,0.1056,-0.0024,0.0724,0.1898,0.1174,0.0829,0.2414,0.1585,0.0642,98.19999999999999,148.29999999999998,246.49999999999997,0.0,265.68999999999994,42.35787871091931,0.15
s002,3,24,0.0921,0.6441,0.552,0.0927,0.2526,0.1599,0.0771,0.1418,0.0647,0.0871,0.5032,0.4161,0.0742,0.331,0.2568,0.0858,0.1531,0.0673,0.0789,0.1331,0.0542,0.1014,0.0877,-0.0137,0.0716,0.1888,0.1172,0.0932,0.2538,0.1606,0.0879,92.1,644.1,736.2,0.1,310.91999999999996,155.1838465247664,0.14
s002,3,25,0.1072,0.156,0.0488,0.0787,0.1642,0.0855,0.0694,0.1753,0.1059,0.0898,0.4339,0.3441,0.0734,0.4076,0.3342,0.0956,0.1508,0.0552,0.0779,0.1276,0.0497,0.1069,0.1109,0.004,0.0676,0.1937,0.1261,0.1006,0.2348,0.1342,0.0964,107.2,156.0,263.2,0.1,304.5,155.75325215081577,0.13
s002,3,26,0.1117,0.1267,0.015,0.0816,0.1708,0.0892,0.0742,0.0731,-0.0011,0.0869,0.6838,0.5969,0.0781,0.4614,0.3833,0.1028,0.1482,0.0454,0.0824,0.1437,0.0613,0.1083,0.0824,-0.0259,0.0685,0.1767,0.1082,0.0937,0.2306,0.1369,0.0776,111.69999999999999,126.7,238.39999999999998,0.1,301.44,156.82509861484417,0.12000000000000002
s002,3,27,0.0948,0.166,0.0712,0.0676,0.1117,0.0441,0.0763,0.117,0.0407,0.0774,0.4635,0.3861,0.0977,0.3677,0.27,0.0877,0.1205,0.0328,0.0813,0.1529,0.0716,0.113,0.0916,-0.0214,0.0811,0.2099,0.1288,0.0927,0.2639,0.1712,0.081,94.8,166.0,260.8,0.1,298.06,157.35225309971128,0.11000000000000001
s002,3,28,0.0961,0.1433,0.0472,0.0898,0.1672,0.0774,0.0679,0.1299,0.062,0.0874,0.4851,0.3977,0.1074,0.3814,0.274,0.0911,0.1276,0.0365,0.0816,0.1791,0.0975,0.1096,0.0835,-0.0261,0.0702,0.2689,0.1987,0.109,0.273,0.164,0.0839,96.10000000000001,143.3,239.40000000000003,0.1,303.26,154.11487202011952,0.1
s002,3,29,0.0805,0.1179,0.0374,0.0829,0.188,0.1051,0.0695,0.0423,-0.0272,0.0871,0.6782,0.5911,0.09,0.3923,0.3023,0.1083,0.1323,0.024,0.0845,0.1822,0.0977,0.1283,0.127,-0.0013,0.0805,0.2117,0.1312,0.0969,0.252,0.1551,0.0855,80.5,117.9,198.4,0.1,291.40999999999997,157.46882901422478,0.09000000000000001
s002,3,30,0.095,0.1274,0.0324,0.0971,0.1927,0.0956,0.0647,0.1117,0.047,0.095,0.4132,0.3182,0.094,0.4672,0.3732,0.1074,0.1932,0.0858,0.0887,0.1426,0.0539,0.1135,0.1545,0.041,0.0737,0.2051,0.1314,0.0866,0.2414,0.1548,0.0774,95.0,127.40000000000002,222.40000000000003,0.1,290.15,158.01979657976767,0.09
s002,3,31,0.0871,0.1353,0.0482,0.0839,0.1576,0.0737,0.075,0.121,0.046,0.0927,0.4954,0.4027,0.1011,0.4274,0.3263,0.0877,0.1722,0.0845,0.0913,0.1429,0.0516,0.1169,0.0776,-0.0393,0.0982,0.2067,0.1085,0.0932,0.22,0.1268,0.0829,87.1,135.3,222.4,0.1,286.03000000000003,159.32068324957422,0.09
s002,3,32,0.0953,0.1032,0.0079,0.1051,0.1875,0.0824,0.0718,0.0969,0.0251,0.0789,0.4275,0.3486,0.1008,0.4046,0.3038,0.0985,0.1086,0.0101,0.081,0.1832,0.1022,0.1215,0.1043,-0.0172,0.0703,0.1861,0.1158,0.0874,0.2021,0.1147,0.0929,95.3,103.2,198.5,0.1,282.62,160.94794741710075,0.09
s002,3,33,0.1051,0.1992,0.0941,0.0932,0.1645,0.0713,0.0697,0.1278,0.0581,0.0898,0.6017,0.5119,0.0826,0.3651,0.2825,0.0758,0.2458,0.17,0.08,0.1358,0.0558,0.1095,0.1352,0.0257,0.0763,0.2014,0.1251,0.0879,0.2208,0.1329,0.0742,105.1,199.2,304.29999999999995,0.1,288.4,160.54402649879094,0.1
s002,3,34,0.1074,0.1498,0.0424,0.0824,0.1513,0.0689,0.0718,0.0893,0.0175,0.1008,0.3992,0.2984,0.0956,0.8934,0.7978,0.1117,0.2545,0.1428,0.0887,0.1308,0.0421,0.1183,0.1226,0.0043,0.0702,0.1602,0.09,0.0964,0.2467,0.1503,0.0787,107.39999999999999,149.79999999999998,257.2,0.0,240.5,32.444756467298355,0.09000000000000001
s002,3,35,0.0924,0.1179,0.0255,0.081,0.156,0.075,0.0702,0.0942,0.024,0.0863,0.4206,0.3343,0.1053,0.3864,0.2811,0.1162,0.1622,0.046,0.0869,0.1838,0.0969,0.1328,0.1193,-0.0135,0.102,0.23,0.128,0.0974,0.2482,0.1508,0.0591,92.39999999999999,117.9,210.3,0.0,235.20999999999998,32.64432739560108,0.08
s002,3,36,0.1011,0.1253,0.0242,0.0961,0.2138,0.1177,0.062,0.081,0.019,0.1198,0.5935,0.4737,0.0866,0.3754,0.2888,0.0822,0.1406,0.0584,0.0816,0.1661,0.0845,0.1131,0.1091,-0.004,0.0415,0.1463,0.1048,0.0971,0.2229,0.1258,0.0747,101.1,125.3,226.39999999999998,0.0,234.01,32.73446875152437,0.06999999999999999
s002,3,37,0.0731,0.1482,0.0751,0.0882,0.2635,0.1753,0.0887,0.1233,0.0346,0.0998,0.9131,0.8133,0.0768,0.3674,0.2906,0.0903,0.1629,0.0726,0.0961,0.1569,0.0608,0.113,0.1114,-0.0016,0.074,0.1875,0.1135,0.1103,0.2801,0.1698,0.0993,73.1,148.2,221.29999999999998,0.0,230.06,31.50259954000402,0.06000000000000001
